Rank,UCI ID,Name,Nationality,Team Code,Age,Points,
790,10014992039,JERMAN Žiga,SLOVENIA,ROG,19,85,
791,10002350414,GASPAROTTO Enrico,ITALY,TBM,35,85,
792,10007518288,TONIATTI Andrea,ITALY,,25,85,
793,10009498506,VAHTRA Norman,ESTONIA,,21,85,
794,10002726488,ROTH Ryan,CANADA,SPC,34,85,
795,10010202562,RIOU Alan,FRANCE,,20,85,
796,10005961844,LINDEMAN Bert-Jan,NETHERLANDS,TLJ,28,85,
797,10002227445,SOHRABI Mehdi,ISLAMIC REPUBLIC OF IRAN,PKY,36,85,
798,10007863448,QUEVEDO CHINCHILLA Xavier Antonio,BOLIVARIAN REPUBLIC OF VENEZUELA,,26,85,
799,10006406630,CHOE Hyeongmin,KOREA,GIC,27,85,
800,10003391849,PETRACHE Marius-Cristian,ROMANIA,,30,85,
801,10007809692,MCCORMICK Hayden,NEW ZEALAND,ONE,23,84,
802,10002846528,MARANGONI Alan,ITALY,NIP,33,84,
803,10005621940,JONES Christopher,UNITED STATES OF AMERICA,UHC,38,84,
804,10002058202,BUCHÁČEK Tomáš,CZECH REPUBLIC,ELA,39,84,
805,10009798903,ONODERA Rei,JAPAN,BLZ,22,84,
806,10007514652,KRAGH ANDERSEN Asbjørn,DENMARK,DMP,25,83,
807,10004608995,KUREK Adrian,POLAND,CCC,29,83,
808,10008931660,CARSTENSEN Lucas,GERMANY,,23,82,
809,10016181200,SANCHEZ Nelson Ismael,DOMINICAN REPUBLIC,,35,82,
810,10002857743,VACHON Florian,FRANCE,TFO,32,82,
811,10004819264,VAN WINDEN Dennis,NETHERLANDS,ICA,30,82,
812,10006363584,VAN DER PLOEG Neil,AUSTRALIA,IWS,30,81,
813,10007296707,TUSVELD Martijn,NETHERLANDS,RNL,24,81,
814,10008671477,ELLSAY Nigel,CANADA,SPC,23,81,
815,10009405748,AGUIRRE CAIPA Hernan Ricardo,COLOMBIA,MZN,22,81,
816,10002226940,LANGLOIS Bruno,CANADA,GQC,38,81,
817,10010125669,KALABA Dušan,SERBIA,DVP,21,81,
818,10009360783,CONTRERAS PINZON Rodrigo,COLOMBIA,ECZ,23,81,
819,10007229514,FRAME Alex,NEW ZEALAND,JLT,24,80,
820,10003270904,ROVNY Ivan,RUSSIAN FEDERATION,GAZ,30,80,
821,10007950546,BUDDING Martijn,NETHERLANDS,RNL,22,80,
822,10007807672,GRMAY Tsgabu Gebremaryam,ETHIOPIA,TBM,26,80,
823,10009334515,EENKHOORN Pascal,NETHERLANDS,,20,80,
824,10004557465,SAFARZADEH Saeid,ISLAMIC REPUBLIC OF IRAN,TST,32,80,
825,10051858507,CARTHY Hugh John,GREAT BRITAIN,CDT,23,80,
826,10007586087,AERTS Toon,BELGIUM,TFL,24,80,
827,10004599905,MIHAYLOV Nikolay,BULGARIA,CCC,29,80,
828,10004873121,KO Siu Wai,HONG KONG, CHINA,HKS,30,80
829,10009802741,ALIZADA Elgun,AZERBAIJAN,BCP,21,80,
830,10027697524,SALINAS DUQUE Jhonathan,BOLIVARIAN REPUBLIC OF VENEZUELA,,27,79,
831,10009393523,ROTA Lorenzo,ITALY,BRD,22,79,
832,10006565870,JARRIER Benoit,FRANCE,TFO,28,79,
833,10009127680,WIRTGEN Tom,LUXEMBOURG,LPC,21,79,
834,10009864375,WALLIN Rasmus Bøgh,DENMARK,TCQ,21,79,
835,10007503538,LATON Eryk,POLAND,,24,79,
836,10007256590,LE ROUX Romain,FRANCE,ADT,25,79,
837,10001140136,NIÑO CORREDOR Victor,COLOMBIA,TSC,44,78,
838,10008638640,WARNIER Antoine,BELGIUM,WVA,24,78,
839,10006429565,ANACONA Winner Andrew,COLOMBIA,MOV,29,78,
840,10006918306,KLIMIANKOU Kanstantsin,BELARUS,MCC,28,77,25
841,10003204418,GESCHKE Simon,GERMANY,SUN,31,77,
842,10003078823,SCHÄR Michael,SWITZERLAND,BMC,31,77,
843,10009060992,NSENGIMANA Jean Bosco,RWANDA,,25,77,
844,10003011529,ALZATE ESCOBAR Carlos Eduardo,COLOMBIA,UHC,34,77,
845,10005827660,LEMOS PINTO Edgar,PORTUGAL,LAA,32,76,
846,10009041996,GEßNER Konrad,GERMANY,RNR,22,76,
847,10006291442,HEPBURN Michael,AUSTRALIA,ORS,26,76,
848,10053127688,MUSSIE Saymon,ERITREA,,19,76,
849,10009646531,HUPPERTZ Joshua,GERMANY,LKH,23,76,
850,10008198807,MARTINELLI Davide,ITALY,QST,24,76,
851,10027868181,FARANTAKIS Stylianos,GREECE,,22,76,
852,10002731845,BRAJKOVIC Janez,SLOVENIA,TBM,34,75,
853,10004766320,DE VREESE Laurens,BELGIUM,AST,29,75,
854,10010996043,HARPER Chris,AUSTRALIA,IWS,23,75,
855,10009325926,PAREDES Anderson,BOLIVARIAN REPUBLIC OF VENEZUELA,,22,75,
856,10012284426,FERNANDEZ AYARZAGUENA Egoitz,SPAIN,UKO,25,75,
857,10080047414,NIELSEN Andreas,DENMARK,,20,75,
858,10007585885,LEDANOIS Kevin,FRANCE,TFO,24,75,
859,10010958859,TOWNSEND Rory,GREAT BRITAIN,BIK,22,75,
860,10006919417,BUTLER Chris,UNITED STATES OF AMERICA,CJR,29,75,
861,10002420132,TEN DAM Laurens,NETHERLANDS,SUN,37,74,
862,10007503134,SISR František,CZECH REPUBLIC,CCC,24,74,
863,10007609329,BIZKARRA ETXEGIBEL Mikel,SPAIN,EUS,28,74,
864,10004627587,HAČECKÝ Vojtech,CZECH REPUBLIC,ELA,30,74,
865,10007863852,RUSNAC Maxim,REPUBLIC OF MOLDOVA,CCD,25,74,
866,10007459785,ALTANZUL Altansukh,MONGOLIA,NLC,26,74,
867,10007739166,THALMANN Roland,SWITZERLAND,TRA,24,73,
868,10003267769,STANNARD Ian,GREAT BRITAIN,SKY,30,73,
869,10008661070,ARISTI GARDOKI Mikel,SPAIN,DMP,24,73,
870,10007994194,PLUCINSKI Leszek,POLAND,CCC,27,73,
871,10002300702,TANKINK Bram,NETHERLANDS,TLJ,39,73,
872,10008864871,BURKE Jack,CANADA,AVE,22,73,
873,10003247359,MACHADO Tiago,PORTUGAL,KAT,32,72,
874,10007744220,MALUCELLI Matteo,ITALY,ANS,24,72,
875,10010004522,CROME Sam,AUSTRALIA,IWS,24,72,
876,10006587290,SALAS ZORROZUA Ibai,SPAIN,BBH,26,72,
877,10006824235,WISNIOWSKI Lukasz,POLAND,SKY,26,72,
878,10002286049,SANCHEZ GONZALEZ Samuel,SPAIN,BMC,39,72,
879,10007516672,LE GAC Olivier,FRANCE,FDJ,24,72,
880,10004834018,ARIESEN Jacob Willem,NETHERLANDS,MET,29,71,
881,10011208231,VINGEGAARD Jonas,DENMARK,TCQ,21,71,
882,10050531425,AMDI PEDERSEN Nicklas Overgaard,DENMARK,TGC,24,71,
883,10007497777,RAMIREZ CHACON Brayan Stiven,COLOMBIA,MED,25,71,
884,10008896601,FONZI Giuseppe,ITALY,WIL,26,71,
885,10002193796,UBETO APONTE Miguel,BOLIVARIAN REPUBLIC OF VENEZUELA,,41,71,
886,10007368344,HATEGEKA Gasore,RWANDA,,30,71,
887,10007895376,JOYCE Colin,UNITED STATES OF AMERICA,RLY,23,70,
888,10006477762,LUDVIGSSON Tobias,SWEDEN,FDJ,26,70,
889,10009115556,SCOTSON Callum,AUSTRALIA,,21,70,
890,10007217285,BRUSSELMAN Twan,NETHERLANDS,DJP,24,70,
891,10009638952,SHTEIN Grigoriy,KAZAKHSTAN,TSE,21,70,
892,10003402054,BEN NASR Hassen,TUNISIA,,31,70,
893,10081233238,TRONDSEN Trond Håkon,NORWAY,TSS,23,70,
894,10006118660,VAN DER HAAR Lars,NETHERLANDS,TFL,26,70,
895,10053570050,MUÑOZ TAPIA Matias Alejandro,CHILE,,22,70,
896,10009078978,HALME Sasu,FINLAND,,21,70,
897,10006714505,JANG Kyunggu,KOREA,,27,70,
898,10004590407,VAN STAEYEN Michaël,BELGIUM,COF,29,69,
899,10042286324,ARANBURU DEBA Alex,SPAIN,CJR,22,69,
900,10002208853,DE KORT Koen,NETHERLANDS,TFS,35,69,
901,10004759751,SUMMERHILL Daniel,UNITED STATES OF AMERICA,UHC,28,69,
902,10007803127,SPENGLER Lukas,SWITZERLAND,WVA,23,69,
903,10008673093,FRIESECKE Gian,SWITZERLAND,VOL,23,69,
904,10009818101,NATAROV Yuriy,KAZAKHSTAN,TSE,21,69,
905,10002670110,SOBAL Yauhen,BELARUS,MCC,36,68,25
906,10002879062,SARAMOTINS Aleksejs,LATVIA,BOH,35,68,
907,10003346884,JEANNESSON Arnold,FRANCE,TFO,31,68,
908,10010095862,UWIZEYE Jean Claude,RWANDA,,23,68,
909,10043045045,DIAZ GALLEGO Jose Manuel,SPAIN,ICA,22,68,
910,10009776166,DAHL Herman,NORWAY,TSS,24,68,
911,10004658812,ANDRIATO Rafael,BRAZIL,WIL,30,68,
912,10004308501,WETTERHALL Alexander,SWEDEN,TTB,31,68,
913,10008681177,LATHAM Christopher,GREAT BRITAIN,WGN,23,67,
914,10006795337,SHALUNOV Evgeny,RUSSIAN FEDERATION,GAZ,25,67,
915,10007946506,PALUTA Michal,POLAND,CCC,22,67,
916,10010173563,KANTER Max,GERMANY,DSU,20,67,
917,10011137907,CULEY Marcus,AUSTRALIA,STG,24,67,
918,10007511622,ZMORKA Marlen,UKRAINE,AMO,24,66,5
919,10007517682,SILVA Joaquim,PORTUGAL,W52,25,66,
920,10052018656,NOHALES NIETO Edgar,SPAIN,7RP,31,66,
921,10005653666,LAHSSAINI Mohssine,MOROCCO,,32,66,
922,10009498001,LE TURNIER Mathias,FRANCE,COF,22,66,
923,10015084591,PRONSKIY Vadim,KAZAKHSTAN,TSE,19,66,
924,10010653513,GANJKHANLOU Mohammad,ISLAMIC REPUBLIC OF IRAN,PKY,20,66,
925,10003242814,SIUTSOU Kanstantsin,BELARUS,TBM,35,65,
926,10007621958,GIACOPPO Anthony,AUSTRALIA,IWS,31,65,
927,10008019153,OWEN Logan,UNITED STATES OF AMERICA,AHB,22,65,
928,10002416900,HABEAUX Gregory,BELGIUM,WVA,35,65,
929,10007096138,DE TIER Floris,BELGIUM,TLJ,25,65,
930,10002931303,MONIER Damien,FRANCE,BGT,35,65,
931,10004850182,GARCIA ESTEVEZ Victor Manuel,SPAIN,CAS,36,65,
932,10005326391,CORREIA DINIZ Alex,BRAZIL,,32,65,
933,10051994206,PICCOLI James,CANADA,ELV,26,65,
934,10013931507,JEFFREY Raynauth,GUYANA,,23,65,
935,10002773473,RADOTIĆ Bruno,CROATIA,,34,65,
936,10009041087,PLESEA Valentin,ROMANIA,,24,65,
937,10010754755,ENKHTAIVAN Bolor-Erdene,MONGOLIA,NLC,22,65,
938,10003257160,KIŠERLOVSKI Robert,CROATIA,KAT,31,64,
939,10008664508,BOHLI Tom,SWITZERLAND,BMC,23,64,
940,10003223414,KOCHETKOV Pavel,RUSSIAN FEDERATION,KAT,31,64,
941,10009001378,UWIZEYIMANA Bonaventure,RWANDA,,24,64,
942,10007947516,NAKANE Hideto,JAPAN,NIP,27,64,
943,10007899016,MUZYCHKIN Anton,BELARUS,MCC,23,64,
944,10009655928,SAMUEL Travis,CANADA,HRB,23,64,
945,10008672790,FRANKINY Kilian,SWITZERLAND,BMC,23,64,
946,10053569343,GARRIDO ZENTENO Gonzalo,CHILE,,44,64,
947,10003021128,LADAGNOUS Matthieu,FRANCE,FDJ,33,63,
948,10021860144,BOND Hamish,NEW ZEALAND,,31,63,
949,10004344065,ESCUELA Ricardo,ARGENTINA,AFT,34,63,
950,10009524976,WHITEHOUSE Daniel,GREAT BRITAIN,,22,63,
951,10006496354,VERHELST Louis,BELGIUM,PSV,27,63,
952,10013373149,PESSOT Alessandro,ITALY,,22,63,
953,10009230441,HODEG CHAGUI Alvaro Jose,COLOMBIA,,21,63,
954,10004885144,BALDO Nicolas,FRANCE,AUB,33,63,
955,10007390370,CRISTA Daniel,ROMANIA,CJK,26,63,
956,10013581394,RAGGIO Luca,ITALY,,22,62,
957,10010784057,ALMEIDA João,PORTUGAL,UNI,19,62,
958,10011127496,BENOUZZA Hicham,MOROCCO,,26,62,
959,10009490927,SOUCY Marc-Antoine,CANADA,SPC,22,62,
960,10009191540,MOLINA CANET Antonio,SPAIN,CJR,26,61,
961,10006467254,BROWN Nathan,UNITED STATES OF AMERICA,CDT,26,61,
962,10007357432,DONDERS Jelle,BELGIUM,CCD,24,61,
963,10005876766,BRICENO Jimmi,BOLIVARIAN REPUBLIC OF VENEZUELA,GCB,31,60,
964,10006914767,PAGE Dylan,SWITZERLAND,CJR,24,60,
965,10035480358,ACEVEDO CALLE Janier Alexis,COLOMBIA,UHC,32,60,
966,10004405501,GATE Aaron,NEW ZEALAND,ABS,27,60,
967,10007996824,HENAO GOMEZ Sebastian,COLOMBIA,SKY,24,60,
968,10005291837,CANAL Fabien,FRANCE,ADT,28,60,
969,10014106107,ANCHIERI Pablo,URUGUAY,,28,60,
970,10007491818,MAGNER Tyler,UNITED STATES OF AMERICA,HCR,26,60,
971,10006427242,VANBILSEN Kenneth,BELGIUM,COF,27,60,
972,10009340373,DE MAAR Marc,NETHERLANDS,HEN,33,60,
973,10075106373,ARAQUE LORENTE Rodrigo,SPAIN,UKO,26,60,
974,10050196773,TELLO BOLVARAN Elias Daniel,CHILE,,23,60,
975,10009419791,HÄNNINEN Jaakko,FINLAND,,20,60,
976,10007126147,DE CLERCQ Bart,BELGIUM,LTS,31,59,
977,10003246955,GUAMA Bayron,ECUADOR,MTE,32,59,
978,10049906682,MASSON Christophe,FRANCE,WVA,32,59,
979,10006601640,DZERVUS Darijus,LITHUANIA,,27,59,
980,10051715633,AAEN Jonas,DENMARK,RIW,31,59,
981,10005390958,BISOLTI Alessandro,ITALY,NIP,32,59,
982,10007733914,MOSCA Jacopo,ITALY,WIL,24,59,
983,10061674604,ROJAS VILLEGAS Cesar Andres,COSTA RICA,,29,59,
984,10008656424,PAREDES AVELLANEDA Cesar Nicolas,COLOMBIA,MED,25,59,
985,10011128712,MOREY Drew,AUSTRALIA,TSG,21,59,
986,10016277792,SOSA CUERVO Ivan Ramiro,COLOMBIA,ANS,20,58,
987,10002733663,LOPEZ GARCIA David,SPAIN,SKY,36,58,
988,10010999780,LOPEZ PARADA Daniel,SPAIN,BBH,23,58,
989,10009798495,SUZUKI Ryu,JAPAN,BGT,25,58,
990,10008653592,VAN EMPEL Etienne,NETHERLANDS,RNL,23,58,
991,10009812340,DE VRIES Hartthijs,NETHERLANDS,SEG,21,58,
992,10006003573,IRIBE Shotaro,JAPAN,SMN,28,58,
993,10007603366,HELLMANN Julian,GERMANY,,27,58,
994,10014881602,GROŠELJ Matic,SLOVENIA,ROG,21,58,
995,10009398472,CHOLAKOV Stanimir,BULGARIA,UNI,26,58,
996,10014842394,EEKHOFF Nils,NETHERLANDS,DSU,19,58,
997,10007357836,DE WINTER Ludwig,BELGIUM,WVA,25,58,
998,10009351790,EYOB Metkel,ERITREA,DDC,24,58,
999,10006376318,HOSSEINI Reza,ISLAMIC REPUBLIC OF IRAN,PKY,28,58,
1000,10002526327,ARROYO DURAN David,SPAIN,CJR,37,58,
1001,10013146918,DE BOCK Stijn,BELGIUM,CIB,24,58,
1002,10008661777,BALLERINI Davide,ITALY,ANS,23,58,
1003,10005840289,KREDER Wesley,NETHERLANDS,WGG,27,58,
1004,10008952272,AFEWERKI Elyas,ERITREA,STF,25,58,
1005,10011212877,ZHUMAKAN Alisher,KAZAKHSTAN,,20,58,
1006,10007513541,PIBERNIK Luka,SLOVENIA,TBM,24,57,
1007,10006918003,HALILAJ Redi,ALBANIA,AMO,28,57,
1008,10007240325,BERHANE Natnael,ERITREA,DDD,26,57,
1009,10006468870,CHRISTIAN Mark,GREAT BRITAIN,ABS,27,57,
1010,10002951107,COLORADO HERNANDEZ Francisco Jarley,COLOMBIA,NLC,37,57,
1011,10008674309,GODOY ORMENESE Caio,BRAZIL,SOU,22,57,
1012,10007943371,MACANALLY Ryan,AUSTRALIA,HRB,25,56,
1013,10004706201,PEREZ Jesus,BOLIVARIAN REPUBLIC OF VENEZUELA,,33,56,
1014,10008659959,AIT EL ABDIA Anass,MOROCCO,UAD,24,56,
1015,10005853730,KULYK Andrii,UKRAINE,KLS,28,56,
1016,10001409009,QUINZIATO Manuel,ITALY,BMC,38,56,
1017,10001525106,BOUCHER David,FRANCE,PSV,37,56,
1018,10006570924,REIJNEN Kiel,UNITED STATES OF AMERICA,TFS,31,56,
1019,10049703083,EL MOUTAOUAKKEL Abdeladim,MOROCCO,,24,56,
1020,10009822242,TIRYAKI Oguzhan,TURKEY,,19,56,
1021,10004505531,NAVARDAUSKAS Ramunas,LITHUANIA,TBM,29,55,
1022,10002314947,BRUTT Pavel,RUSSIAN FEDERATION,GAZ,35,55,
1023,10009363817,BIDARD François,FRANCE,ALM,25,55,
1024,10005865753,WALLAYS Jelle,BELGIUM,LTS,28,55,
1025,10014704978,LONARDI Giovanni,ITALY,,21,55,
1026,10009027751,LIZDE Seid,ITALY,,22,55,
1027,10009095954,FABBRO Matteo,ITALY,,22,55,
1028,10008665821,BUDIAK Anatolii,UKRAINE,ISD,22,55,
1029,10002727195,EIBEGGER Markus,AUSTRIA,RSW,33,55,
1030,10006500495,ROCCHI Nicolo,ITALY,,26,55,
1031,10005953861,OVECHKIN Artem,RUSSIAN FEDERATION,GAZ,31,55,
1032,10061701882,ILBOUDO Harouna,BURKINA FASO,,31,55,
1033,10008018850,VELASCO Simone,ITALY,BRD,22,55,
1034,10009756564,CALA CALA Aristobulo,COLOMBIA,BSM,27,55,
1035,10009703620,RAVASI Edward,ITALY,UAD,23,55,
1036,10008685019,MAOMA Silver,ESTONIA,,22,55,
1037,10009979058,TESFATSION Mehari,ERITREA,,22,55,
1038,10007166563,GHAREHBAGHI POURI Mohammad,ISLAMIC REPUBLIC OF IRAN,TST,29,55,
1039,10009366241,DE BONDT Dries,BELGIUM,VWC,26,55,
1040,10007712086,MCGLINCHEY Christopher,IRELAND,,23,55,
1041,10007175960,LARSEN Richard,SWEDEN,TTB,27,55,
1042,10007997935,SERGIS Kaspars,LATVIA,,25,55,
1043,10015109853,MEDINA FREITEZ Rafael,BOLIVARIAN REPUBLIC OF VENEZUELA,,23,55,
1044,10010798609,JUNG Wooho,KOREA,GIC,20,55,
1045,10060695813,BRENES MATA Carlos Andres,COSTA RICA,,26,55,
1046,10003261911,WILLIAMS Peter,GREAT BRITAIN,ONE,31,54,
1047,10003200879,ERVITI Imanol,SPAIN,MOV,34,54,
1048,10009574789,ALAPHILIPPE Bryan,FRANCE,ADT,22,54,
1049,10009166682,KARALIOK Yauheni,BELARUS,MCC,21,54,
1050,10001287353,GRECHYN Sergiy,UKRAINE,JLC,38,54,
1051,10014517143,FERNANDES José,PORTUGAL,,22,54,
1052,10008653289,BOSMAN Patrick,AUSTRIA,HAC,23,54,
1053,10014384373,AZMAN Muhammad Zawawi,MALAYSIA,TSC,23,54,
1054,10004556960,MASUDA Nariyuki,JAPAN,BLZ,34,54,
1055,10002922613,MENDES José,PORTUGAL,BOH,32,53,
1056,10007519504,HOELGAARD Daniel,NORWAY,FDJ,24,53,
1057,10007229817,EDMONDSON Alexander,AUSTRALIA,ORS,24,53,
1058,10007952162,RUSSO Clément,FRANCE,,22,53,
1059,10005914758,BOEV Igor,RUSSIAN FEDERATION,GAZ,28,53,
1060,10006835753,DOMINGUEZ BARRAGAN Daniel,SPAIN,KYL,32,53,
1061,10006278106,CHEUNG King Lok,HONG KONG, CHINA,ORS,26,53
1062,10007962973,HOLMES Matthew,GREAT BRITAIN,MGT,24,53,
1063,10005686305,FISHER Steve,UNITED STATES OF AMERICA,CYN,27,53,
1064,10006489280,RATHE Jacob,UNITED STATES OF AMERICA,JBC,26,53,
1065,10007692989,DAVIDS Brendon,SOUTH AFRICA,,24,53,
1066,10011240462,CULLY Jan Andrej,SLOVAKIA,DKB,22,53,
1067,10002844710,MONTAGUTI Matteo,ITALY,ALM,33,52,
1068,10002926855,VENTOSO ALBERDI Francisco Jose,SPAIN,BMC,35,52,
1069,10007603467,MAGER Christian,GERMANY,HAC,25,52,
1070,10009373214,QUINTANA Dayer,COLOMBIA,MOV,25,52,
1071,10005890510,FOURNET FAYARD Sébastien,FRANCE,,32,52,
1072,10009802337,CENTRONE Ivan,LUXEMBOURG,CCD,22,52,
1073,10007763317,KAMZONG ABOSSOLO Clovis,CAMEROON,,26,52,
1074,10004611625,ČANECKY Marek,SLOVAKIA,AMP,29,51,
1075,10009319357,BUGTER Luuc,NETHERLANDS,DCR,24,51,
1076,10002890378,CARDOSO André,PORTUGAL,TFS,33,51,
1077,10008625506,BELLAN Juraj,SLOVAKIA,DKB,21,51,
1078,10003301620,KLUGE Roger,GERMANY,ORS,31,51,
1079,10006641753,VAN RHEE Joey,NETHERLANDS,DJP,25,51,
1080,10005828165,BAKIRCI Nazım,TURKEY,TRK,31,51,
1081,10010039682,GEUENS Alexander,BELGIUM,PSV,23,51,
1082,10009350578,DAVIES Scott,GREAT BRITAIN,WGN,22,51,
1083,10009049373,STROKAU Vasili,BELARUS,,22,51,
1084,10008662787,BENITO DIEZ Miguel Angel,SPAIN,CJR,24,51,
1085,10059278094,ALMONACID GONZALEZ Patricio Javier,CHILE,,38,51,
1086,10008666932,CAPIOT Amaury,BELGIUM,SVB,24,50,
1087,10010091216,MENTEN Milan,BELGIUM,,21,50,
1088,10009318953,CHANGPAD Kritsada,THAILAND,IAC,26,50,
1089,10002866130,MORAJKO Jacek,POLAND,WIB,36,50,
1090,10009730494,SANTOS MORENO Efren,MEXICO,CAS,25,50,
1091,10005852013,DESRIAC Loic,FRANCE,,28,50,
1092,10009162642,ARMIRAIL Bruno,FRANCE,,23,50,
1093,10007889417,GONÇALVES Domingos,PORTUGAL,BOA,28,50,
1094,10009817188,VAN DEN BERG Julius,NETHERLANDS,SEG,21,50,
1095,10009404233,RAPP Jonas,GERMANY,THF,23,50,
1096,10009117172,ROSS Mathew,AUSTRALIA,DPV,21,50,
1097,10014501682,ANNACHNACH Mohsin,MOROCCO,,20,50,
1098,10011115271,RODRIGUEZ VILLALOBOS Jose Alexis,COSTA RICA,,21,50,
1099,10010197007,MIKAYILZADE Musa,AZERBAIJAN,BCP,19,50,
1100,10014455711,ERDENEBAT Bilguunjargal,MONGOLIA,,20,50,
1101,10003205630,KANGERT Tanel,ESTONIA,AST,30,49,
1102,10010035844,SELLIER Simon,FRANCE,,22,49,
1103,10003269688,ĐURASEK Kristijan,CROATIA,UAD,30,49,
1104,10008849010,AKHMETOV Galym,KAZAKHSTAN,TSE,22,49,
1105,10002857844,GERARD Arnaud,FRANCE,TFO,33,49,
1106,10010966236,GAMPER Patrick,AUSTRIA,TIR,20,49,
1107,10009642689,CANTY Brendan,AUSTRALIA,CDT,25,48,
1108,10009789910,TURGIS Tanguy,FRANCE,,19,48,
1109,10008681682,LEEMANS Rob,BELGIUM,PSV,24,48,
1110,10007723103,DOMONT Axel,FRANCE,ALM,27,48,
1111,10008855878,VDOVIN Alexander,RUSSIAN FEDERATION,LOK,24,48,
1112,10007291855,OTTEMA Rick,NETHERLANDS,BDC,25,48,
1113,10002838747,TROFIMOV Iurii,RUSSIAN FEDERATION,,33,48,
1114,10011133661,FOSS Tobias S.,NORWAY,TJI,20,48,
1115,10005973059,AHLSTRAND Jonas,SWEDEN,,27,48,
1116,10003222404,ROJAS VILLEGAS Juan Carlos,COSTA RICA,,36,48,
1117,10007788575,KIMURA Keisuke,JAPAN,SMN,26,48,
1118,10002928370,MORENO BAZAN Javier,SPAIN,TBM,33,47,
1119,10006626902,BONIFAZIO Leonardo,ITALY,,26,47,
1120,10007351974,OLIVIER Daan,NETHERLANDS,TLJ,25,47,
1121,10008665215,BOUVRY Dieter,BELGIUM,PSV,25,47,
1122,10034996267,BAK YTTING Lars,DENMARK,LTS,37,46,
1123,10010645429,MAKHCHOUN Mounir,MOROCCO,VIB,23,46,
1124,10002652528,FIRSANOV Sergey,RUSSIAN FEDERATION,GAZ,35,46,
1125,10006494940,KOMORI Ryohei,JAPAN,AIS,29,46,
1126,10007859004,ZANOTTI Marco,ITALY,MCT,29,46,
1127,10006893044,CASTILLO SOTO Ulises Alfredo,MEXICO,JBC,25,46,
1128,10008679965,KRIGBAUM Mathias,DENMARK,TCQ,22,46,
1129,10009972388,SMITH Morgan,NEW ZEALAND,STG,29,46,
1130,10010090913,LEYSEN Senne,BELGIUM,,21,46,
1131,10007264876,KHADEMI Ali,ISLAMIC REPUBLIC OF IRAN,PKY,25,46,
1132,10008670669,DUNNE Conor,IRELAND,ABS,25,45,
1133,10007574872,HAYAKAWA Tomohiro,JAPAN,AIS,27,45,
1134,10006917090,SOUPE Geoffrey,FRANCE,COF,29,45,
1135,10013879771,BAIS Mattia,ITALY,,21,45,
1136,10005424708,CANO ARDILA Alex Norberto,COLOMBIA,ECZ,34,45,
1137,10009501233,AFFINI Edoardo,ITALY,SEG,21,45,
1138,10007521726,DROBISCH Till,NAMIBIA,,24,45,
1139,10002937464,BELKOV Maxim,RUSSIAN FEDERATION,KAT,32,45,
1140,10010975532,ØVERLAND Bjørnar Vevatne,NORWAY,FIX,22,45,
1141,10015994977,MANI Rrahim,KOSOVO,,41,45,
1142,10008931357,MAYHO Dominique,BERMUDA,,24,45,
1143,10010672408,JOYA José Dagoberto,EL SALVADOR,,29,45,
1144,10003260291,KRUOPIS Aidis,LITHUANIA,VWC,31,44,
1145,10003002839,MOINARD Amael,FRANCE,BMC,35,44,
1146,10005453808,SANCHEZ GUARIN Oscar Eduardo,COLOMBIA,BSM,32,44,
1147,10002670413,ROY Jérémy,FRANCE,FDJ,34,44,
1148,10010964721,SCHULTZ Jesper,DENMARK,TCQ,21,44,
1149,10006271941,MERINO KORTAZAR Igor,SPAIN,BBH,27,44,
1150,10007952869,MERLIER Braam,BELGIUM,ERC,23,44,
1151,10061702488,SORGHO W. Mathias,BURKINA FASO,,30,44,
1152,10003264941,TLEUBAYEV Ruslan,KAZAKHSTAN,AST,30,44,
1153,10002777113,MURILLO ORTIZ Juan Engelberth,BOLIVARIAN REPUBLIC OF VENEZUELA,,35,44,
1154,10010976744,MORTIER Julien,BELGIUM,AAS,20,44,
1155,10015063171,HULGAARD Morten,DENMARK,ABB,19,44,
1156,10006556069,GRIJALBA Fernando,SPAIN,KWC,26,43,
1157,10006581836,PAILLOT Yoann,FRANCE,,26,43,
1158,10008846481,FELIPE Marcelo,PHILIPPINES,7RP,27,43,
1159,10019636117,LØVIK Åsmund Romstad,NORWAY,FIX,28,43,
1160,10002427913,SIEBERG Marcel,GERMANY,LTS,35,43,
1161,10005876160,NIZZOLO Giacomo,ITALY,TFS,28,43,
1162,10005615472,GRACZYK Vincent,FRANCE,,33,43,
1163,10007584471,PERRY Benjamin,CANADA,ICA,23,43,
1164,10004589700,TRONET Steven,FRANCE,ADT,31,43,
1165,10007367334,PENVEN Clément,FRANCE,,28,43,
1166,10009991182,GHYS Robbe,BELGIUM,,20,43,
1167,10010176189,O'LOUGHLIN Michael,IRELAND,WGN,20,43,
1168,10009435050,ALARCON CARES Pablo Andrés,CHILE,CAS,29,43,
1169,10009377355,LISSON Christoffer,DENMARK,ABB,22,43,
1170,10009372103,GENIETS Kévin,LUXEMBOURG,,20,43,
1171,10007951455,STOSZ Patryk,POLAND,CCC,23,43,
1172,10007573458,VAN TICHELT Yorben,BELGIUM,ERC,23,43,
1173,10005390251,MCNALLY Mark,GREAT BRITAIN,WGG,28,43,
1174,10008002379,HAMZA Abderrahmane Mehdi,ALGERIA,,25,43,
1175,10049539294,ESSAIL Mohamed Nizar,MOROCCO,,23,43,
