Rank;UCI ID;Name;Nationality;Team Code;Age;Points
291;10011023123;DA MATTA Antônio;BRAZIL;;24;15
292;10009226603;MORALES Esdras;GUATEMALA;;21;15
293;10004665579;RUBIANO CHAVEZ Miguel Angel;COLOMBIA;;32;15
294;10008008342;MIRANDA VERGARA Manuel;CHILE;;35;15
295;10003376792;RODRIGUEZ ORTIZ Jackson;BOLIVARIAN REPUBLIC OF VENEZUELA;;31;15
296;10008930953;MILLAN AYALA Jonathan Stil;COLOMBIA;SCQ;28;15
297;10005475733;BOIVIN Guillaume;CANADA;CAT;27;15
298;10003245945;BÁRTA Jan;CZECH REPUBLIC;BOA;32;15
299;10006564456;TEKLEHAIMANOT Daniel;ERITREA;DDD;28;15
300;10094809295;GRIVKO Andriy;UKRAINE;AST;33;15
301;10005840188;JENSEN Christopher;DENMARK;OBE;27;15
302;10004599602;STETINA Peter;UNITED STATES OF AMERICA;TFS;29;15
303;10015760662;TAPIA Maximiliano;CHILE;;21;15
304;10007446550;EUSTACHE Cédric;FRANCE;;27;14
305;10007957014;PUTT Tanner;UNITED STATES OF AMERICA;UHC;24;14
306;10054655945;MANCEBO PEREZ Francisco;SPAIN;SKD;40;14
307;10007863448;QUEVEDO CHINCHILLA Xavier Antonio;BOLIVARIAN REPUBLIC OF VENEZUELA;;25;14
308;10008972884;MARECZKO Jakub;ITALY;WIL;22;14
309;10007997228;MENDOZA CARDONA Omar Alberto;COLOMBIA;MOT;27;13
310;10006879708;DAL-CIN Matteo;CANADA;SPC;25;13
311;10006164736;CABRERA GONZALEZ Ramiro;URUGUAY;;28;13
312;10005965177;COMPANIONI Ruben;CUBA;JAM;26;13
313;10007165351;TAVERAS Norlandis;DOMINICAN REPUBLIC;;27;12,75
314;10008933781;PRESA PIREZ Alan Matias;URUGUAY;;26;12
315;10007124430;SHELDEN Taylor;UNITED STATES OF AMERICA;JBC;29;12
316;10008971268;MOLANO BENAVIDES Juan Sebastian;COLOMBIA;MZN;22;12
317;10008909129;COLLADO Ismael;DOMINICAN REPUBLIC;;25;11
318;10004713473;BRICENO Manuel;BOLIVARIAN REPUBLIC OF VENEZUELA;;28;11
319;10001462256;LAVERDE JIMENEZ Luis Felipe;COLOMBIA;;37;11
320;10005878079;ROLDAN ORTIZ Weimar Alfonso;COLOMBIA;EPM;31;11
321;10061298021;TORRES Cristián;COLOMBIA;;25;11
322;10013809043;SEPULVEDA HERNANDEZ Kevin Sebastian;COLOMBIA;;23;11
323;10007912049;CAMILO Everson;BRAZIL;;31;11
324;10009793950;DUNBAR Edward;IRELAND;AHB;20;11
325;10001391124;BRAVO Jorge;URUGUAY;;49;10,33
326;10001535715;ALDAPE CHAVEZ Moises;MEXICO;;35;10
327;10007923062;CARIAS Rafael;EL SALVADOR;;25;10
328;10010619460;SEDA Nelson;PUERTO RICO;;20;10
329;10012697280;WILLIAMS Marlon;GUYANA;;29;10
330;10011208635;LAJARA MALDONADO Pedro L.;PUERTO RICO;;44;10
331;10008698052;TRILLINI Sebastian Maximiliano;ARGENTINA;;22;10
332;10002325859;SANABRIA Vicente;CUBA;;43;10
333;10008893769;GARCIA CASTILLO Braulio De Jesus;DOMINICAN REPUBLIC;;28;10
334;10009675328;JARA RODRIGUEZ Daniel;COSTA RICA;;19;10
335;10003232912;NICACIO Pedro Autran Dourado Dutra;BRAZIL;FSC;35;10
336;10016074702;AGUILAR Celso;EL SALVADOR;;21;10
337;10006788465;WEBER Marcel;GERMANY;;28;10
338;10050765336;HARTRICH Coulton;UNITED STATES OF AMERICA;;33;10
339;10008019153;OWEN Logan;UNITED STATES OF AMERICA;AHB;21;10
340;10009117879;RICE Michael;AUSTRALIA;GQC;20;10
341;10009771621;VANDALE Danick;CANADA;HRB;21;10
342;10016063887;MORA RAMIREZ Luis Felipe;COSTA RICA;;20;10
343;10008919031;SEQUERA Pedro;BOLIVARIAN REPUBLIC OF VENEZUELA;;25;10
344;10004658812;ANDRIATO Rafael;BRAZIL;WIL;29;10
345;10006284368;CAMACHO BERNAL Julio Alexis;COLOMBIA;GWS;26;10
346;10015759854;CATALAN Pedro;CHILE;;23;10
347;10003192492;MURPHY John;UNITED STATES OF AMERICA;UHC;32;10
348;10007701073;YOUNG Eric;UNITED STATES OF AMERICA;RLY;27;10
349;10088068809;SKJERPING Kristoffer M;NORWAY;CDT;23;10
350;10010034935;BERNARD Julien;FRANCE;TFS;24;10
351;10006021458;LIVERMON Travis;UNITED STATES OF AMERICA;ACT;28;10
352;10006914969;VAN POPPEL Danny;NETHERLANDS;SKY;23;10
353;10004505531;NAVARDAUSKAS Ramunas;LITHUANIA;CDT;28;10
354;10003223414;KOCHETKOV Pavel;RUSSIAN FEDERATION;KAT;30;10
355;10004443994;KRUIJSWIJK Steven;NETHERLANDS;TLJ;29;10
356;10004564337;CARUSO Damiano;ITALY;BMC;29;10
357;10002416694;GILBERT Philippe;BELGIUM;BMC;34;10
358;10003270500;TYBOR Patrik;SLOVAKIA;DKB;29;10
359;10002879062;SARAMOTINS Aleksejs;LATVIA;IAM;34;10
360;10008659959;AIT EL ABDIA Anass;MOROCCO;;23;10
361;10003215532;NORDHAUG Lars Petter;NORWAY;SKY;32;10
362;10003242814;SIUTSOU Kanstantsin;BELARUS;DDD;34;10
363;10006535356;LAENGEN Vegard Stake;NORWAY;IAM;27;10
364;10008669053;DE VOS Adam;CANADA;RLY;23;10
365;10010163863;SYLVESTRE Yolan;FRANCE;;23;10
366;10006566274;RAMOTHE Cédric;FRANCE;;27;10
367;10005415816;SALAS ATEHORTUA Jairo;COLOMBIA;;32;10
368;10006255571;WIPPERT Wouter;NETHERLANDS;CDT;26;10
369;10010163055;JUÁREZ Daniel Omar;ARGENTINA;;28;10
370;10055200963;BUSTAMANTE ARAVALES German;CHILE;;23;10
